FaceID,ID,Participant,FirstRating,GroupRating,SecondRating,Feedback,Change,Condition,TimeStamp1,TimeStamp2
68,b20e6af6df046084e432e8d3cca40f34,47,2,5,6,3,4,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
68,4c05a8dea0245769b18ee7637961ecdb,72,6,4,6,-2,0,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
68,0a64427687e3d89a222f280fec1e683a,31,4,2,4,-2,0,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
68,9892fd6765970aca7727cec1fbb2e541,54,6,6,5,0,-1,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
68,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,6,8,6,2,0,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
68,07dc05f1a68f75005eb70a83f439331b,31,5,0,6,NA,1,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
68,57f4f5e9e853cf503e0ab220df9f79cc,79,3,1,3,-2,0,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
68,a7b7e7a6bc253d5e6889c455940f5eff,80,8,0,8,NA,0,Peri,2020-05-11T12:20:26Z,2020-05-12T13:08:57Z
68,63ec21e0b4bd36184c33d24cace7fbe8,11,3,5,4,2,1,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
69,f4fd242b133d791e273c503dfceba58c,86,6,3,7,-3,1,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
69,82299725a9119b4569b15cbbea170b7e,95,2,5,3,3,1,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
69,82d322fca6589d0ebc4368bda404c951,27,6,3,5,-3,-1,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
69,6b1118a88e92ff7bf195fcc65b96eee5,84,6,3,2,-3,-4,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
69,b5184ffa86ed19e0a67a7afd36b3292c,1,7,7,6,0,-1,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
69,b51e5776f7b4a6996de43f1a45dd51e1,9,5,8,4,3,-1,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
69,36225a5b406841d76432a3e4574aa1a0,12,5,7,5,2,0,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
69,7be23f3195f97dd528269477104b7704,55,2,2,4,0,2,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
69,1d509e348ba5f39cb47d50fe81397c87,61,6,6,4,0,-2,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
69,74a1d4ece08df8a602d6b8064da56214,33,2,4,4,2,2,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
69,db8bf49ecd626940890f7d825f90e24e,70,6,3,6,-3,0,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
69,f8def33ebb1ff0430f25402a40206f16,38,4,7,7,3,3,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
69,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,5,7,-2,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
69,b2f6fc44d6f003ff1f23a15ad5083aee,45,6,8,5,2,-1,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
69,f583bc7f3f617fbe3eb0c1ee12387396,16,7,7,7,0,0,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
69,62d39f60bc2e78914f781d6d36570693,44,3,3,4,0,1,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
69,0f327e6c6c63a46a680dcdbd2cede877,81,6,6,5,0,-1,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
69,3f2da5ec0957c1bc05ce3d2397f83dee,36,6,0,8,NA,2,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
69,954fe366e8dabb877a8720c310d5a30d,52,4,2,3,-2,-1,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
69,419b4da8d55d3057bdb39fd622731018,75,7,7,7,0,0,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
69,b8952c7bb974d4dfe049b290a3f53baf,82,4,7,4,3,0,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
69,d2a97875e396037705b6469474571686,32,7,7,7,0,0,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
69,941155467298c63603077fb141484029,76,7,7,7,0,0,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
69,2046e960da5226e7bc222e1c466aa5c6,73,6,8,7,2,1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
69,692bc7e5756ac32ddcebe10ff931cdbf,74,5,2,7,-3,2,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
69,af8ae625bd2b13f01477e694e499771c,97,6,6,6,0,0,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
69,2f0a946788085ddd43a73b7c0b74eabb,96,7,7,6,0,-1,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
69,997a59dc787fe7cbfe87fddb655e2962,65,4,4,6,0,2,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
69,00871f50c9a1777d2198541509285028,69,6,4,5,-2,-1,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
69,b20e6af6df046084e432e8d3cca40f34,47,3,6,6,3,3,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
69,4c05a8dea0245769b18ee7637961ecdb,72,7,7,7,0,0,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
69,0a64427687e3d89a222f280fec1e683a,31,6,6,5,0,-1,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
69,9892fd6765970aca7727cec1fbb2e541,54,6,8,3,2,-3,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
69,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,2,0,4,NA,2,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
69,07dc05f1a68f75005eb70a83f439331b,31,8,5,8,-3,0,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
69,57f4f5e9e853cf503e0ab220df9f79cc,79,6,3,7,-3,1,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
69,a7b7e7a6bc253d5e6889c455940f5eff,80,8,6,8,-2,0,Peri,2020-05-11T12:20:26Z,2020-05-12T13:08:57Z
69,63ec21e0b4bd36184c33d24cace7fbe8,11,4,7,5,3,1,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
7,f4fd242b133d791e273c503dfceba58c,86,5,8,5,3,0,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
7,82299725a9119b4569b15cbbea170b7e,95,3,3,3,0,0,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
7,82d322fca6589d0ebc4368bda404c951,27,5,7,5,2,0,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
7,6b1118a88e92ff7bf195fcc65b96eee5,84,4,1,1,-3,-3,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
7,b5184ffa86ed19e0a67a7afd36b3292c,1,3,5,3,2,0,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
7,b51e5776f7b4a6996de43f1a45dd51e1,9,3,1,4,-2,1,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
7,36225a5b406841d76432a3e4574aa1a0,12,3,3,5,0,2,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
7,7be23f3195f97dd528269477104b7704,55,6,4,3,-2,-3,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
7,1d509e348ba5f39cb47d50fe81397c87,61,5,8,6,3,1,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
7,74a1d4ece08df8a602d6b8064da56214,33,5,2,2,-3,-3,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
7,db8bf49ecd626940890f7d825f90e24e,70,6,4,6,-2,0,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
7,f8def33ebb1ff0430f25402a40206f16,38,2,4,2,2,0,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
7,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,5,7,-2,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
7,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,6,5,2,1,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
7,f583bc7f3f617fbe3eb0c1ee12387396,16,3,6,6,3,3,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
7,62d39f60bc2e78914f781d6d36570693,44,2,2,4,0,2,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
7,0f327e6c6c63a46a680dcdbd2cede877,81,7,4,5,-3,-2,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
7,3f2da5ec0957c1bc05ce3d2397f83dee,36,6,8,6,2,0,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
7,954fe366e8dabb877a8720c310d5a30d,52,4,6,4,2,0,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
7,419b4da8d55d3057bdb39fd622731018,75,6,6,5,0,-1,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
7,b8952c7bb974d4dfe049b290a3f53baf,82,2,2,1,0,-1,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
7,d2a97875e396037705b6469474571686,32,5,8,6,3,1,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
7,941155467298c63603077fb141484029,76,5,5,6,0,1,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
7,2046e960da5226e7bc222e1c466aa5c6,73,6,6,8,0,2,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
7,692bc7e5756ac32ddcebe10ff931cdbf,74,7,7,3,0,-4,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
7,af8ae625bd2b13f01477e694e499771c,97,3,3,5,0,2,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
7,2f0a946788085ddd43a73b7c0b74eabb,96,4,4,5,0,1,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
7,997a59dc787fe7cbfe87fddb655e2962,65,4,1,7,-3,3,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
7,00871f50c9a1777d2198541509285028,69,3,5,4,2,1,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
7,b20e6af6df046084e432e8d3cca40f34,47,3,5,5,2,2,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
7,4c05a8dea0245769b18ee7637961ecdb,72,8,5,6,-3,-2,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
7,0a64427687e3d89a222f280fec1e683a,31,4,1,4,-3,0,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
7,9892fd6765970aca7727cec1fbb2e541,54,5,7,3,2,-2,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
7,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,5,8,5,3,0,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
7,07dc05f1a68f75005eb70a83f439331b,31,8,6,8,-2,0,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
7,57f4f5e9e853cf503e0ab220df9f79cc,79,2,0,4,NA,2,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
7,63ec21e0b4bd36184c33d24cace7fbe8,11,3,6,4,3,1,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
70,f4fd242b133d791e273c503dfceba58c,86,5,2,4,-3,-1,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
70,82299725a9119b4569b15cbbea170b7e,95,4,7,5,3,1,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
70,82d322fca6589d0ebc4368bda404c951,27,3,0,4,NA,1,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
70,6b1118a88e92ff7bf195fcc65b96eee5,84,8,8,8,0,0,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
70,b5184ffa86ed19e0a67a7afd36b3292c,1,3,1,4,-2,1,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
70,b51e5776f7b4a6996de43f1a45dd51e1,9,5,3,5,-2,0,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
70,36225a5b406841d76432a3e4574aa1a0,12,7,7,6,0,-1,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
70,7be23f3195f97dd528269477104b7704,55,5,8,5,3,0,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
70,1d509e348ba5f39cb47d50fe81397c87,61,8,0,4,NA,-4,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
70,74a1d4ece08df8a602d6b8064da56214,33,3,3,3,0,0,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
70,db8bf49ecd626940890f7d825f90e24e,70,6,6,6,0,0,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
70,f8def33ebb1ff0430f25402a40206f16,38,6,6,7,0,1,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
70,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,5,7,-2,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
70,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,6,4,2,0,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
70,f583bc7f3f617fbe3eb0c1ee12387396,16,6,3,6,-3,0,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
70,62d39f60bc2e78914f781d6d36570693,44,4,1,7,-3,3,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
70,0f327e6c6c63a46a680dcdbd2cede877,81,4,0,5,NA,1,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
70,3f2da5ec0957c1bc05ce3d2397f83dee,36,8,8,8,0,0,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
70,954fe366e8dabb877a8720c310d5a30d,52,4,2,4,-2,0,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
70,419b4da8d55d3057bdb39fd622731018,75,6,3,6,-3,0,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
70,b8952c7bb974d4dfe049b290a3f53baf,82,3,3,2,0,-1,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
70,d2a97875e396037705b6469474571686,32,8,8,6,0,-2,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
70,941155467298c63603077fb141484029,76,6,8,6,2,0,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
70,2046e960da5226e7bc222e1c466aa5c6,73,6,6,6,0,0,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
70,692bc7e5756ac32ddcebe10ff931cdbf,74,4,0,6,NA,2,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
70,af8ae625bd2b13f01477e694e499771c,97,5,7,3,2,-2,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
70,2f0a946788085ddd43a73b7c0b74eabb,96,6,4,6,-2,0,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
70,997a59dc787fe7cbfe87fddb655e2962,65,3,3,7,0,4,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
70,00871f50c9a1777d2198541509285028,69,5,0,5,NA,0,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
70,b20e6af6df046084e432e8d3cca40f34,47,3,3,7,0,4,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
70,4c05a8dea0245769b18ee7637961ecdb,72,8,6,8,-2,0,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
70,0a64427687e3d89a222f280fec1e683a,31,4,6,2,2,-2,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
70,9892fd6765970aca7727cec1fbb2e541,54,7,0,4,NA,-3,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
70,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,7,7,7,0,0,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
70,07dc05f1a68f75005eb70a83f439331b,31,6,4,5,-2,-1,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
70,57f4f5e9e853cf503e0ab220df9f79cc,79,3,6,3,3,0,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
70,a7b7e7a6bc253d5e6889c455940f5eff,80,8,5,8,-3,0,Peri,2020-05-11T12:20:26Z,2020-05-12T13:08:57Z
70,63ec21e0b4bd36184c33d24cace7fbe8,11,3,5,4,2,1,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
71,f4fd242b133d791e273c503dfceba58c,86,7,0,6,NA,-1,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
71,82299725a9119b4569b15cbbea170b7e,95,4,4,3,0,-1,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
71,82d322fca6589d0ebc4368bda404c951,27,6,8,8,2,2,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
71,6b1118a88e92ff7bf195fcc65b96eee5,84,6,6,7,0,1,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
71,b5184ffa86ed19e0a67a7afd36b3292c,1,2,2,3,0,1,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
71,b51e5776f7b4a6996de43f1a45dd51e1,9,6,3,7,-3,1,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
71,36225a5b406841d76432a3e4574aa1a0,12,5,5,5,0,0,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
71,7be23f3195f97dd528269477104b7704,55,5,5,5,0,0,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
71,1d509e348ba5f39cb47d50fe81397c87,61,7,7,7,0,0,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
71,74a1d4ece08df8a602d6b8064da56214,33,7,0,5,NA,-2,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
71,db8bf49ecd626940890f7d825f90e24e,70,6,6,6,0,0,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
71,f8def33ebb1ff0430f25402a40206f16,38,4,0,4,NA,0,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
71,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,0,7,NA,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
71,b2f6fc44d6f003ff1f23a15ad5083aee,45,6,4,5,-2,-1,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
71,f583bc7f3f617fbe3eb0c1ee12387396,16,4,4,6,0,2,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
71,62d39f60bc2e78914f781d6d36570693,44,3,3,4,0,1,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
71,0f327e6c6c63a46a680dcdbd2cede877,81,6,8,4,2,-2,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
71,3f2da5ec0957c1bc05ce3d2397f83dee,36,6,4,8,-2,2,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
71,954fe366e8dabb877a8720c310d5a30d,52,4,0,5,NA,1,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
71,419b4da8d55d3057bdb39fd622731018,75,6,3,6,-3,0,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
71,b8952c7bb974d4dfe049b290a3f53baf,82,3,6,2,3,-1,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
71,d2a97875e396037705b6469474571686,32,7,5,8,-2,1,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
71,941155467298c63603077fb141484029,76,6,3,7,-3,1,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
71,2046e960da5226e7bc222e1c466aa5c6,73,7,5,8,-2,1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
71,692bc7e5756ac32ddcebe10ff931cdbf,74,6,3,6,-3,0,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
71,af8ae625bd2b13f01477e694e499771c,97,8,5,2,-3,-6,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
71,2f0a946788085ddd43a73b7c0b74eabb,96,7,7,7,0,0,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
71,997a59dc787fe7cbfe87fddb655e2962,65,6,3,7,-3,1,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
71,00871f50c9a1777d2198541509285028,69,1,4,5,3,4,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
71,b20e6af6df046084e432e8d3cca40f34,47,2,5,7,3,5,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
71,4c05a8dea0245769b18ee7637961ecdb,72,8,8,8,0,0,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
71,0a64427687e3d89a222f280fec1e683a,31,7,5,6,-2,-1,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
71,9892fd6765970aca7727cec1fbb2e541,54,5,7,3,2,-2,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
71,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,5,3,5,-2,0,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
71,07dc05f1a68f75005eb70a83f439331b,31,8,5,8,-3,0,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
71,57f4f5e9e853cf503e0ab220df9f79cc,79,6,4,6,-2,0,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
71,63ec21e0b4bd36184c33d24cace7fbe8,11,3,5,5,2,2,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
72,f4fd242b133d791e273c503dfceba58c,86,5,3,6,-2,1,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
72,82299725a9119b4569b15cbbea170b7e,95,6,8,3,2,-3,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
72,82d322fca6589d0ebc4368bda404c951,27,5,2,4,-3,-1,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
72,6b1118a88e92ff7bf195fcc65b96eee5,84,6,0,7,NA,1,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
72,b5184ffa86ed19e0a67a7afd36b3292c,1,4,7,4,3,0,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
72,b51e5776f7b4a6996de43f1a45dd51e1,9,6,6,4,0,-2,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
72,36225a5b406841d76432a3e4574aa1a0,12,6,8,5,2,-1,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
72,7be23f3195f97dd528269477104b7704,55,5,0,4,NA,-1,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
72,1d509e348ba5f39cb47d50fe81397c87,61,7,5,7,-2,0,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
72,74a1d4ece08df8a602d6b8064da56214,33,6,0,1,NA,-5,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
72,db8bf49ecd626940890f7d825f90e24e,70,7,0,5,NA,-2,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
72,f8def33ebb1ff0430f25402a40206f16,38,4,2,3,-2,-1,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
72,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,7,7,0,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
72,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,7,5,3,1,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
72,f583bc7f3f617fbe3eb0c1ee12387396,16,6,4,6,-2,0,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
72,62d39f60bc2e78914f781d6d36570693,44,4,2,5,-2,1,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
72,0f327e6c6c63a46a680dcdbd2cede877,81,4,4,5,0,1,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
72,3f2da5ec0957c1bc05ce3d2397f83dee,36,6,3,6,-3,0,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
72,954fe366e8dabb877a8720c310d5a30d,52,4,4,6,0,2,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
72,b8952c7bb974d4dfe049b290a3f53baf,82,4,1,4,-3,0,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
72,d2a97875e396037705b6469474571686,32,7,5,6,-2,-1,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
72,941155467298c63603077fb141484029,76,6,3,6,-3,0,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
72,2046e960da5226e7bc222e1c466aa5c6,73,7,0,7,NA,0,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
72,692bc7e5756ac32ddcebe10ff931cdbf,74,5,2,6,-3,1,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
72,af8ae625bd2b13f01477e694e499771c,97,2,5,6,3,4,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
72,2f0a946788085ddd43a73b7c0b74eabb,96,4,4,4,0,0,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
72,997a59dc787fe7cbfe87fddb655e2962,65,7,7,6,0,-1,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
72,00871f50c9a1777d2198541509285028,69,6,0,5,NA,-1,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
72,b20e6af6df046084e432e8d3cca40f34,47,3,6,6,3,3,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
72,4c05a8dea0245769b18ee7637961ecdb,72,5,8,5,3,0,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
72,0a64427687e3d89a222f280fec1e683a,31,3,3,5,0,2,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
72,9892fd6765970aca7727cec1fbb2e541,54,6,4,4,-2,-2,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
72,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,5,3,6,-2,1,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
72,07dc05f1a68f75005eb70a83f439331b,31,8,5,8,-3,0,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
72,57f4f5e9e853cf503e0ab220df9f79cc,79,7,7,5,0,-2,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
72,63ec21e0b4bd36184c33d24cace7fbe8,11,3,1,3,-2,0,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
73,f4fd242b133d791e273c503dfceba58c,86,5,7,5,2,0,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
73,82299725a9119b4569b15cbbea170b7e,95,4,7,1,3,-3,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
